Driver,LapNumber,Compound,TyreLife,LapTime,PitInTime,PitOutTime,Position,Team,LapTimeSec,Pitted,Year,RaceName,TotalLaps,RollingAvgLapTime,LapTimeDelta,DegRate,DegAccel,TyreHealthPct,PaceLoss,StintLength,LapsRemaining,RaceProgress,CompoundCode,InPitWindow,PitLabel
HUL,44,HARD,9,0 days 00:01:21.730000,,,10.0,Haas F1 Team,81.73,0,2024,Australia,58.0,81.93733333333334,-0.17900000000000205,-0.17900000000000205,0.08499999999999375,82.0,0.585000000000008,9,14.0,0.7586206896551724,2,0,STAY_OUT
HUL,45,HARD,10,0 days 00:01:21.532000,,,10.0,Haas F1 Team,81.532,0,2024,Australia,58.0,81.72366666666666,-0.1980000000000075,-0.1980000000000075,-0.019000000000005457,80.0,0.38700000000000045,10,13.0,0.7758620689655172,2,0,STAY_OUT
HUL,46,HARD,11,0 days 00:01:21.145000,,,10.0,Haas F1 Team,81.145,0,2024,Australia,58.0,81.46900000000001,-0.38700000000000045,-0.38700000000000045,-0.18899999999999295,78.0,0.0,11,12.0,0.7931034482758621,2,0,STAY_OUT
HUL,47,HARD,12,0 days 00:01:21.629000,,,10.0,Haas F1 Team,81.629,0,2024,Australia,58.0,81.43533333333333,0.48400000000000887,0.48400000000000887,0.8710000000000093,76.0,0.48400000000000887,12,11.0,0.8103448275862069,2,0,STAY_OUT
HUL,48,HARD,13,0 days 00:01:21.602000,,,10.0,Haas F1 Team,81.602,0,2024,Australia,58.0,81.45866666666667,-0.027000000000001023,-0.027000000000001023,-0.5110000000000099,74.0,0.45700000000000784,13,10.0,0.8275862068965517,2,0,STAY_OUT
HUL,49,HARD,14,0 days 00:01:21.728000,,,10.0,Haas F1 Team,81.728,0,2024,Australia,58.0,81.653,0.12599999999999056,0.12599999999999056,0.1529999999999916,72.0,0.5829999999999984,14,9.0,0.8448275862068966,2,0,STAY_OUT
HUL,50,HARD,15,0 days 00:01:22.102000,,,10.0,Haas F1 Team,82.102,0,2024,Australia,58.0,81.81066666666666,0.37400000000000944,0.37400000000000944,0.24800000000001887,70.0,0.9570000000000078,15,8.0,0.8620689655172413,2,0,STAY_OUT
HUL,51,HARD,16,0 days 00:01:21.730000,,,10.0,Haas F1 Team,81.73,0,2024,Australia,58.0,81.85333333333334,-0.3719999999999999,-0.3719999999999999,-0.7460000000000093,68.0,0.585000000000008,16,7.0,0.8793103448275862,2,0,STAY_OUT
HUL,52,HARD,17,0 days 00:01:21.781000,,,10.0,Haas F1 Team,81.781,0,2024,Australia,58.0,81.871,0.05100000000000193,0.05100000000000193,0.4230000000000018,66.0,0.6360000000000099,17,6.0,0.896551724137931,2,0,STAY_OUT
HUL,53,HARD,18,0 days 00:01:21.758000,,,10.0,Haas F1 Team,81.758,0,2024,Australia,58.0,81.75633333333333,-0.023000000000010346,-0.023000000000010346,-0.07400000000001228,64.0,0.6129999999999995,18,5.0,0.9137931034482759,2,0,STAY_OUT
HUL,54,HARD,19,0 days 00:01:22.021000,,,10.0,Haas F1 Team,82.021,0,2024,Australia,58.0,81.85333333333334,0.26300000000000523,0.26300000000000523,0.2860000000000156,62.0,0.8760000000000048,19,4.0,0.9310344827586207,2,0,STAY_OUT
HUL,55,HARD,20,0 days 00:01:22.697000,,,10.0,Haas F1 Team,82.697,0,2024,Australia,58.0,82.15866666666666,0.6760000000000019,0.6760000000000019,0.4129999999999967,60.0,1.5520000000000067,20,3.0,0.9482758620689655,2,0,STAY_OUT
HUL,56,HARD,21,0 days 00:01:22.274000,,,10.0,Haas F1 Team,82.274,0,2024,Australia,58.0,82.33066666666667,-0.4230000000000018,-0.4230000000000018,-1.0990000000000038,58.0,1.1290000000000049,21,2.0,0.9655172413793104,2,0,STAY_OUT
HUL,57,HARD,22,0 days 00:01:52.103000,,,9.0,Haas F1 Team,112.103,0,2024,Australia,58.0,92.35799999999999,29.828999999999994,29.828999999999994,30.251999999999995,56.0,30.958,22,1.0,0.9827586206896551,2,0,STAY_OUT
HUL,58,HARD,23,0 days 00:01:49.232000,,,9.0,Haas F1 Team,109.232,0,2024,Australia,58.0,101.20299999999999,-2.870999999999995,-2.870999999999995,-32.69999999999999,54.0,28.087000000000003,23,0.0,1.0,2,0,STAY_OUT
LEC,1,MEDIUM,1,0 days 00:01:30.520000,,,4.0,Ferrari,90.52,0,2024,Australia,58.0,90.52,0.0,0.0,0.0,97.14285714285714,8.00099999999999,1,57.0,0.017241379310344827,1,0,STAY_OUT
LEC,2,MEDIUM,2,0 days 00:01:23.014000,,,4.0,Ferrari,83.014,0,2024,Australia,58.0,86.767,-7.506,-7.506,-7.506,94.28571428571429,0.49499999999999034,2,56.0,0.034482758620689655,1,0,STAY_OUT
LEC,3,MEDIUM,3,0 days 00:01:22.776000,,,4.0,Ferrari,82.776,0,2024,Australia,58.0,85.43666666666667,-0.23799999999999955,-0.23799999999999955,7.268000000000001,91.42857142857143,0.2569999999999908,3,55.0,0.05172413793103448,1,0,STAY_OUT
LEC,4,MEDIUM,4,0 days 00:01:22.519000,,,3.0,Ferrari,82.519,0,2024,Australia,58.0,82.76966666666668,-0.2569999999999908,-0.2569999999999908,-0.018999999999991246,88.57142857142857,0.0,4,54.0,0.06896551724137931,1,0,STAY_OUT
LEC,5,MEDIUM,5,0 days 00:01:22.632000,,,3.0,Ferrari,82.632,0,2024,Australia,58.0,82.64233333333334,0.11299999999999955,0.11299999999999955,0.36999999999999034,85.71428571428572,0.11299999999999955,5,53.0,0.08620689655172414,1,0,STAY_OUT
LEC,6,MEDIUM,6,0 days 00:01:22.673000,,,3.0,Ferrari,82.673,0,2024,Australia,58.0,82.608,0.04099999999999682,0.04099999999999682,-0.07200000000000273,82.85714285714286,0.15399999999999636,6,52.0,0.10344827586206896,1,0,PIT_SOON
LEC,7,MEDIUM,7,0 days 00:01:22.684000,,,3.0,Ferrari,82.684,0,2024,Australia,58.0,82.663,0.01099999999999568,0.01099999999999568,-0.030000000000001137,80.0,0.16499999999999204,7,51.0,0.1206896551724138,1,0,PIT_SOON
LEC,8,MEDIUM,8,0 days 00:01:22.983000,,,3.0,Ferrari,82.983,0,2024,Australia,58.0,82.77999999999999,0.2990000000000066,0.2990000000000066,0.2880000000000109,77.14285714285714,0.46399999999999864,8,50.0,0.13793103448275862,1,0,PIT_SOON
LEC,9,MEDIUM,9,0 days 00:01:36.036000,0 days 01:11:00.168000,,5.0,Ferrari,96.036,1,2024,Australia,58.0,87.23433333333332,13.052999999999997,13.052999999999997,12.75399999999999,74.28571428571429,13.516999999999996,9,49.0,0.15517241379310345,1,0,PIT_NOW
LEC,10,HARD,1,0 days 00:01:27.861000,,0 days 01:11:17.342000,7.0,Ferrari,87.861,0,2024,Australia,58.0,88.96,-8.174999999999997,0.0,-13.052999999999997,98.0,8.048000000000002,1,48.0,0.1724137931034483,2,0,STAY_OUT
LEC,11,HARD,2,0 days 00:01:22.647000,,,5.0,Ferrari,82.647,0,2024,Australia,58.0,88.84800000000001,-5.213999999999999,-5.213999999999999,-5.213999999999999,96.0,2.834000000000003,2,47.0,0.1896551724137931,2,0,STAY_OUT
LEC,12,HARD,3,0 days 00:01:21.841000,,,5.0,Ferrari,81.841,0,2024,Australia,58.0,84.11633333333334,-0.8060000000000116,-0.8060000000000116,4.407999999999987,94.0,2.0279999999999916,3,46.0,0.20689655172413793,2,0,STAY_OUT
LEC,13,HARD,4,0 days 00:01:22.222000,,,5.0,Ferrari,82.222,0,2024,Australia,58.0,82.23666666666666,0.3810000000000002,0.3810000000000002,1.1870000000000118,92.0,2.408999999999992,4,45.0,0.22413793103448276,2,0,STAY_OUT
LEC,14,HARD,5,0 days 00:01:21.952000,,,4.0,Ferrari,81.952,0,2024,Australia,58.0,82.005,-0.269999999999996,-0.269999999999996,-0.6509999999999962,90.0,2.138999999999996,5,44.0,0.2413793103448276,2,0,STAY_OUT
LEC,15,HARD,6,0 days 00:01:21.735000,,,3.0,Ferrari,81.735,0,2024,Australia,58.0,81.96966666666667,-0.21699999999999875,-0.21699999999999875,0.05299999999999727,88.0,1.921999999999997,6,43.0,0.25862068965517243,2,1,STAY_OUT
LEC,16,HARD,7,0 days 00:01:22.247000,,,3.0,Ferrari,82.247,0,2024,Australia,58.0,81.97800000000001,0.5120000000000005,0.5120000000000005,0.7289999999999992,86.0,2.4339999999999975,7,42.0,0.27586206896551724,2,1,STAY_OUT
LEC,17,HARD,8,0 days 00:01:37.435000,,,2.0,Ferrari,97.435,0,2024,Australia,58.0,87.13900000000001,15.188000000000002,15.188000000000002,14.676000000000002,84.0,17.622,8,41.0,0.29310344827586204,2,1,STAY_OUT
LEC,18,HARD,9,0 days 00:01:28.896000,,,2.0,Ferrari,88.896,0,2024,Australia,58.0,89.526,-8.539000000000001,-8.539000000000001,-23.727000000000004,82.0,9.082999999999998,9,40.0,0.3103448275862069,2,1,STAY_OUT
LEC,19,HARD,10,0 days 00:01:21.881000,,,2.0,Ferrari,81.881,0,2024,Australia,58.0,89.404,-7.015000000000001,-7.015000000000001,1.524000000000001,80.0,2.067999999999998,10,39.0,0.3275862068965517,2,1,STAY_OUT
LEC,20,HARD,11,0 days 00:01:21.885000,,,2.0,Ferrari,81.885,0,2024,Australia,58.0,84.22066666666666,0.0040000000000048885,0.0040000000000048885,7.0190000000000055,78.0,2.0720000000000027,11,38.0,0.3448275862068966,2,1,STAY_OUT
LEC,21,HARD,12,0 days 00:01:22.058000,,,2.0,Ferrari,82.058,0,2024,Australia,58.0,81.94133333333333,0.17300000000000182,0.17300000000000182,0.16899999999999693,76.0,2.2450000000000045,12,37.0,0.3620689655172414,2,1,STAY_OUT
LEC,22,HARD,13,0 days 00:01:21.722000,,,2.0,Ferrari,81.722,0,2024,Australia,58.0,81.88833333333334,-0.33600000000001273,-0.33600000000001273,-0.5090000000000146,74.0,1.9089999999999918,13,36.0,0.3793103448275862,2,1,STAY_OUT
LEC,23,HARD,14,0 days 00:01:21.932000,,,2.0,Ferrari,81.932,0,2024,Australia,58.0,81.90400000000001,0.21000000000000796,0.21000000000000796,0.5460000000000207,72.0,2.1189999999999998,14,35.0,0.39655172413793105,2,1,STAY_OUT
LEC,24,HARD,15,0 days 00:01:21.852000,,,2.0,Ferrari,81.852,0,2024,Australia,58.0,81.83533333333334,-0.0799999999999983,-0.0799999999999983,-0.29000000000000625,70.0,2.0390000000000015,15,34.0,0.41379310344827586,2,1,STAY_OUT
LEC,25,HARD,16,0 days 00:01:21.951000,,,2.0,Ferrari,81.951,0,2024,Australia,58.0,81.91166666666666,0.09899999999998954,0.09899999999998954,0.17899999999998784,68.0,2.137999999999991,16,33.0,0.43103448275862066,2,1,STAY_OUT
LEC,26,HARD,17,0 days 00:01:22.042000,,,2.0,Ferrari,82.042,0,2024,Australia,58.0,81.94833333333334,0.09100000000000819,0.09100000000000819,-0.007999999999981355,66.0,2.228999999999999,17,32.0,0.4482758620689655,2,1,STAY_OUT
LEC,27,HARD,18,0 days 00:01:21.822000,,,2.0,Ferrari,81.822,0,2024,Australia,58.0,81.93833333333333,-0.21999999999999886,-0.21999999999999886,-0.31100000000000705,64.0,2.0090000000000003,18,31.0,0.46551724137931033,2,0,STAY_OUT
LEC,28,HARD,19,0 days 00:01:21.969000,,,2.0,Ferrari,81.969,0,2024,Australia,58.0,81.94433333333333,0.14699999999999136,0.14699999999999136,0.3669999999999902,62.0,2.1559999999999917,19,30.0,0.4827586206896552,2,0,STAY_OUT
LEC,29,HARD,20,0 days 00:01:22.433000,,,2.0,Ferrari,82.433,0,2024,Australia,58.0,82.07466666666666,0.46400000000001285,0.46400000000001285,0.3170000000000215,60.0,2.6200000000000045,20,29.0,0.5,2,0,STAY_OUT
LEC,30,HARD,21,0 days 00:01:22.284000,,,2.0,Ferrari,82.284,0,2024,Australia,58.0,82.22866666666667,-0.1490000000000009,-0.1490000000000009,-0.6130000000000138,58.0,2.4710000000000036,21,28.0,0.5172413793103449,2,0,STAY_OUT
LEC,31,HARD,22,0 days 00:01:21.996000,,,2.0,Ferrari,81.996,0,2024,Australia,58.0,82.23766666666667,-0.2880000000000109,-0.2880000000000109,-0.13900000000001,56.0,2.1829999999999927,22,27.0,0.5344827586206896,2,0,PIT_SOON
LEC,32,HARD,23,0 days 00:01:21.841000,,,2.0,Ferrari,81.841,0,2024,Australia,58.0,82.04033333333334,-0.15500000000000114,-0.15500000000000114,0.13300000000000978,54.0,2.0279999999999916,23,26.0,0.5517241379310345,2,1,PIT_SOON
LEC,33,HARD,24,0 days 00:01:22.022000,,,2.0,Ferrari,82.022,0,2024,Australia,58.0,81.95299999999999,0.1810000000000116,0.1810000000000116,0.33600000000001273,52.0,2.209000000000003,24,25.0,0.5689655172413793,2,1,PIT_SOON
LEC,34,HARD,25,0 days 00:01:35.962000,0 days 01:45:52.771000,,4.0,Ferrari,95.962,1,2024,Australia,58.0,86.60833333333335,13.939999999999998,13.939999999999998,13.758999999999986,50.0,16.149,25,24.0,0.5862068965517241,2,1,PIT_NOW
LEC,35,HARD,1,0 days 00:01:27.951000,,0 days 01:46:09.984000,4.0,Ferrari,87.951,0,2024,Australia,58.0,88.645,-8.01100000000001,-8.01100000000001,-21.951000000000008,98.0,8.137999999999991,1,23.0,0.603448275862069,2,1,STAY_OUT
LEC,36,HARD,2,0 days 00:01:21.942000,,,4.0,Ferrari,81.942,0,2024,Australia,58.0,88.61833333333334,-6.009,-6.009,2.0020000000000095,96.0,2.1289999999999907,2,22.0,0.6206896551724138,2,1,STAY_OUT
LEC,37,HARD,3,0 days 00:01:20.688000,,,4.0,Ferrari,80.688,0,2024,Australia,58.0,83.527,-1.2539999999999907,-1.2539999999999907,4.75500000000001,94.0,0.875,3,21.0,0.6379310344827587,2,1,STAY_OUT
LEC,38,HARD,4,0 days 00:01:20.949000,,,4.0,Ferrari,80.949,0,2024,Australia,58.0,81.193,0.2609999999999957,0.2609999999999957,1.5149999999999864,92.0,1.1359999999999957,4,20.0,0.6551724137931034,2,1,STAY_OUT
LEC,39,HARD,5,0 days 00:01:20.909000,,,3.0,Ferrari,80.909,0,2024,Australia,58.0,80.84866666666666,-0.03999999999999204,-0.03999999999999204,-0.3009999999999877,90.0,1.0960000000000036,5,19.0,0.6724137931034483,2,1,STAY_OUT
LEC,40,HARD,6,0 days 00:01:20.953000,,,3.0,Ferrari,80.953,0,2024,Australia,58.0,80.937,0.04399999999999693,0.04399999999999693,0.08399999999998897,88.0,1.1400000000000006,6,18.0,0.6896551724137931,2,1,STAY_OUT
LEC,41,HARD,7,0 days 00:01:20.675000,,,2.0,Ferrari,80.675,0,2024,Australia,58.0,80.84566666666667,-0.2780000000000058,-0.2780000000000058,-0.32200000000000273,86.0,0.8619999999999948,7,17.0,0.7068965517241379,2,1,STAY_OUT
LEC,42,HARD,8,0 days 00:01:20.849000,,,2.0,Ferrari,80.849,0,2024,Australia,58.0,80.82566666666666,0.1740000000000066,0.1740000000000066,0.4520000000000124,84.0,1.0360000000000014,8,16.0,0.7241379310344828,2,1,STAY_OUT
LEC,43,HARD,9,0 days 00:01:20.853000,,,2.0,Ferrari,80.853,0,2024,Australia,58.0,80.79233333333333,0.003999999999990678,0.003999999999990678,-0.17000000000001592,82.0,1.039999999999992,9,15.0,0.7413793103448276,2,1,STAY_OUT
LEC,44,HARD,10,0 days 00:01:20.560000,,,2.0,Ferrari,80.56,0,2024,Australia,58.0,80.754,-0.29299999999999216,-0.29299999999999216,-0.29699999999998283,80.0,0.7469999999999999,10,14.0,0.7586206896551724,2,0,STAY_OUT
LEC,45,HARD,11,0 days 00:01:20.408000,,,2.0,Ferrari,80.408,0,2024,Australia,58.0,80.607,-0.15200000000000102,-0.15200000000000102,0.14099999999999113,78.0,0.5949999999999989,11,13.0,0.7758620689655172,2,0,STAY_OUT
LEC,46,HARD,12,0 days 00:01:20.760000,,,2.0,Ferrari,80.76,0,2024,Australia,58.0,80.57600000000001,0.35200000000000387,0.35200000000000387,0.5040000000000049,76.0,0.9470000000000027,12,12.0,0.7931034482758621,2,0,STAY_OUT
LEC,47,HARD,13,0 days 00:01:19.999000,,,2.0,Ferrari,79.999,0,2024,Australia,58.0,80.38900000000001,-0.7610000000000099,-0.7610000000000099,-1.1130000000000138,74.0,0.18599999999999284,13,11.0,0.8103448275862069,2,0,STAY_OUT
LEC,48,HARD,14,0 days 00:01:20.349000,,,2.0,Ferrari,80.349,0,2024,Australia,58.0,80.36933333333333,0.3500000000000085,0.3500000000000085,1.1110000000000184,72.0,0.5360000000000014,14,10.0,0.8275862068965517,2,0,STAY_OUT
LEC,49,HARD,15,0 days 00:01:20.144000,,,2.0,Ferrari,80.144,0,2024,Australia,58.0,80.164,-0.2049999999999983,-0.2049999999999983,-0.5550000000000068,70.0,0.33100000000000307,15,9.0,0.8448275862068966,2,0,STAY_OUT
LEC,50,HARD,16,0 days 00:01:19.925000,,,2.0,Ferrari,79.925,0,2024,Australia,58.0,80.13933333333334,-0.2190000000000083,-0.2190000000000083,-0.014000000000010004,68.0,0.11199999999999477,16,8.0,0.8620689655172413,2,0,STAY_OUT
LEC,51,HARD,17,0 days 00:01:20.215000,,,2.0,Ferrari,80.215,0,2024,Australia,58.0,80.09466666666667,0.29000000000000625,0.29000000000000625,0.5090000000000146,66.0,0.402000000000001,17,7.0,0.8793103448275862,2,0,STAY_OUT
LEC,52,HARD,18,0 days 00:01:20.331000,,,2.0,Ferrari,80.331,0,2024,Australia,58.0,80.157,0.11599999999999966,0.11599999999999966,-0.1740000000000066,64.0,0.5180000000000007,18,6.0,0.896551724137931,2,0,STAY_OUT
LEC,53,HARD,19,0 days 00:01:20.463000,,,2.0,Ferrari,80.463,0,2024,Australia,58.0,80.33633333333333,0.1319999999999908,0.1319999999999908,0.015999999999991132,62.0,0.6499999999999915,19,5.0,0.9137931034482759,2,0,STAY_OUT
LEC,54,HARD,20,0 days 00:01:20.320000,,,2.0,Ferrari,80.32,0,2024,Australia,58.0,80.37133333333333,-0.14300000000000068,-0.14300000000000068,-0.2749999999999915,60.0,0.5069999999999908,20,4.0,0.9310344827586207,2,0,STAY_OUT
LEC,55,HARD,21,0 days 00:01:20.962000,,,2.0,Ferrari,80.962,0,2024,Australia,58.0,80.58166666666666,0.6420000000000101,0.6420000000000101,0.7850000000000108,58.0,1.149000000000001,21,3.0,0.9482758620689655,2,0,STAY_OUT
LEC,56,HARD,22,0 days 00:01:19.813000,,,2.0,Ferrari,79.813,0,2024,Australia,58.0,80.365,-1.149000000000001,-1.149000000000001,-1.791000000000011,56.0,0.0,22,2.0,0.9655172413793104,2,0,STAY_OUT
LEC,57,HARD,23,0 days 00:01:20.871000,,,2.0,Ferrari,80.871,0,2024,Australia,58.0,80.54866666666668,1.0579999999999927,1.0579999999999927,2.2069999999999936,54.0,1.0579999999999927,23,1.0,0.9827586206896551,2,0,STAY_OUT
LEC,58,HARD,24,0 days 00:01:49.995000,,,2.0,Ferrari,109.995,0,2024,Australia,58.0,90.22633333333334,29.12400000000001,29.12400000000001,28.066000000000017,52.0,30.182000000000002,24,0.0,1.0,2,0,STAY_OUT
MAG,1,MEDIUM,1,0 days 00:01:35.467000,,,13.0,Haas F1 Team,95.467,0,2024,Australia,58.0,95.467,0.0,0.0,0.0,97.14285714285714,11.938000000000002,1,57.0,0.017241379310344827,1,0,STAY_OUT
MAG,2,MEDIUM,2,0 days 00:01:24.248000,,,13.0,Haas F1 Team,84.248,0,2024,Australia,58.0,89.8575,-11.218999999999994,-11.218999999999994,-11.218999999999994,94.28571428571429,0.7190000000000083,2,56.0,0.034482758620689655,1,0,STAY_OUT
MAG,3,MEDIUM,3,0 days 00:01:23.565000,,,13.0,Haas F1 Team,83.565,0,2024,Australia,58.0,87.75999999999999,-0.6830000000000069,-0.6830000000000069,10.535999999999987,91.42857142857143,0.036000000000001364,3,55.0,0.05172413793103448,1,0,STAY_OUT
MAG,4,MEDIUM,4,0 days 00:01:23.529000,,,12.0,Haas F1 Team,83.529,0,2024,Australia,58.0,83.78066666666668,-0.036000000000001364,-0.036000000000001364,0.6470000000000056,88.57142857142857,0.0,4,54.0,0.06896551724137931,1,0,PIT_SOON
MAG,5,MEDIUM,5,0 days 00:01:23.961000,,,12.0,Haas F1 Team,83.961,0,2024,Australia,58.0,83.685,0.43200000000000216,0.43200000000000216,0.4680000000000035,85.71428571428572,0.43200000000000216,5,53.0,0.08620689655172414,1,0,PIT_SOON
MAG,6,MEDIUM,6,0 days 00:01:23.954000,,,12.0,Haas F1 Team,83.954,0,2024,Australia,58.0,83.81466666666667,-0.007000000000005002,-0.007000000000005002,-0.43900000000000716,82.85714285714286,0.42499999999999716,6,52.0,0.10344827586206896,1,0,PIT_SOON
MAG,7,MEDIUM,7,0 days 00:01:37.945000,0 days 01:08:26.039000,,15.0,Haas F1 Team,97.945,1,2024,Australia,58.0,88.62,13.991,13.991,13.998000000000005,80.0,14.415999999999997,7,51.0,0.1206896551724138,1,0,PIT_NOW
MAG,8,HARD,1,0 days 00:01:29.979000,,0 days 01:08:44.252000,15.0,Haas F1 Team,89.979,0,2024,Australia,58.0,90.62599999999999,-7.965999999999994,0.0,-13.991,98.0,8.897000000000006,1,50.0,0.13793103448275862,2,0,STAY_OUT
MAG,9,HARD,2,0 days 00:01:23.662000,,,15.0,Haas F1 Team,83.662,0,2024,Australia,58.0,90.52866666666667,-6.316999999999993,-6.316999999999993,-6.316999999999993,96.0,2.5800000000000125,2,49.0,0.15517241379310345,2,0,STAY_OUT
MAG,10,HARD,3,0 days 00:01:23.671000,,,15.0,Haas F1 Team,83.671,0,2024,Australia,58.0,85.77066666666667,0.009000000000000341,0.009000000000000341,6.325999999999993,94.0,2.589000000000013,3,48.0,0.1724137931034483,2,0,STAY_OUT
MAG,11,HARD,4,0 days 00:01:23.322000,,,15.0,Haas F1 Team,83.322,0,2024,Australia,58.0,83.55166666666668,-0.34900000000000375,-0.34900000000000375,-0.3580000000000041,92.0,2.240000000000009,4,47.0,0.1896551724137931,2,0,STAY_OUT
MAG,12,HARD,5,0 days 00:01:23.110000,,,15.0,Haas F1 Team,83.11,0,2024,Australia,58.0,83.36766666666666,-0.2120000000000033,-0.2120000000000033,0.13700000000000045,90.0,2.028000000000006,5,46.0,0.20689655172413793,2,0,STAY_OUT
MAG,13,HARD,6,0 days 00:01:23.063000,,,15.0,Haas F1 Team,83.063,0,2024,Australia,58.0,83.165,-0.046999999999997044,-0.046999999999997044,0.16500000000000625,88.0,1.9810000000000088,6,45.0,0.22413793103448276,2,0,STAY_OUT
MAG,14,HARD,7,0 days 00:01:22.905000,,,15.0,Haas F1 Team,82.905,0,2024,Australia,58.0,83.026,-0.15800000000000125,-0.15800000000000125,-0.1110000000000042,86.0,1.8230000000000075,7,44.0,0.2413793103448276,2,0,STAY_OUT
MAG,15,HARD,8,0 days 00:01:23.668000,,,15.0,Haas F1 Team,83.668,0,2024,Australia,58.0,83.212,0.7630000000000052,0.7630000000000052,0.9210000000000065,84.0,2.5860000000000127,8,43.0,0.25862068965517243,2,1,STAY_OUT
MAG,16,HARD,9,0 days 00:01:23.561000,,,13.0,Haas F1 Team,83.561,0,2024,Australia,58.0,83.378,-0.10699999999999932,-0.10699999999999932,-0.8700000000000045,82.0,2.4790000000000134,9,42.0,0.27586206896551724,2,1,STAY_OUT
MAG,17,HARD,10,0 days 00:01:44.876000,,,12.0,Haas F1 Team,104.876,0,2024,Australia,58.0,90.70166666666667,21.314999999999998,21.314999999999998,21.421999999999997,80.0,23.79400000000001,10,41.0,0.29310344827586204,2,1,STAY_OUT
MAG,18,HARD,11,0 days 00:01:23.125000,,,11.0,Haas F1 Team,83.125,0,2024,Australia,58.0,90.52066666666667,-21.751000000000005,-21.751000000000005,-43.066,78.0,2.0430000000000064,11,40.0,0.3103448275862069,2,1,STAY_OUT
MAG,19,HARD,12,0 days 00:01:22.848000,,,11.0,Haas F1 Team,82.848,0,2024,Australia,58.0,90.283,-0.277000000000001,-0.277000000000001,21.474000000000004,76.0,1.7660000000000053,12,39.0,0.3275862068965517,2,1,STAY_OUT
MAG,20,HARD,13,0 days 00:01:22.809000,,,11.0,Haas F1 Team,82.809,0,2024,Australia,58.0,82.92733333333332,-0.03900000000000148,-0.03900000000000148,0.23799999999999955,74.0,1.7270000000000039,13,38.0,0.3448275862068966,2,1,STAY_OUT
MAG,21,HARD,14,0 days 00:01:22.860000,,,11.0,Haas F1 Team,82.86,0,2024,Australia,58.0,82.839,0.05100000000000193,0.05100000000000193,0.09000000000000341,72.0,1.7780000000000058,14,37.0,0.3620689655172414,2,1,STAY_OUT
MAG,22,HARD,15,0 days 00:01:23.315000,,,11.0,Haas F1 Team,83.315,0,2024,Australia,58.0,82.99466666666666,0.4549999999999983,0.4549999999999983,0.40399999999999636,70.0,2.233000000000004,15,36.0,0.3793103448275862,2,1,STAY_OUT
MAG,23,HARD,16,0 days 00:01:24.285000,,,12.0,Haas F1 Team,84.285,0,2024,Australia,58.0,83.48666666666666,0.9699999999999989,0.9699999999999989,0.5150000000000006,68.0,3.203000000000003,16,35.0,0.39655172413793105,2,1,STAY_OUT
MAG,24,HARD,17,0 days 00:01:23.330000,,,12.0,Haas F1 Team,83.33,0,2024,Australia,58.0,83.64333333333333,-0.9549999999999983,-0.9549999999999983,-1.9249999999999972,66.0,2.2480000000000047,17,34.0,0.41379310344827586,2,1,STAY_OUT
MAG,25,HARD,18,0 days 00:01:23.502000,,,12.0,Haas F1 Team,83.502,0,2024,Australia,58.0,83.70566666666666,0.17199999999999704,0.17199999999999704,1.1269999999999953,64.0,2.4200000000000017,18,33.0,0.43103448275862066,2,1,STAY_OUT
MAG,26,HARD,19,0 days 00:01:23.485000,,,12.0,Haas F1 Team,83.485,0,2024,Australia,58.0,83.43900000000001,-0.016999999999995907,-0.016999999999995907,-0.18899999999999295,62.0,2.403000000000006,19,32.0,0.4482758620689655,2,1,STAY_OUT
MAG,27,HARD,20,0 days 00:01:23.525000,,,11.0,Haas F1 Team,83.525,0,2024,Australia,58.0,83.504,0.04000000000000625,0.04000000000000625,0.05700000000000216,60.0,2.443000000000012,20,31.0,0.46551724137931033,2,0,STAY_OUT
MAG,28,HARD,21,0 days 00:01:23.467000,,,11.0,Haas F1 Team,83.467,0,2024,Australia,58.0,83.49233333333333,-0.058000000000006935,-0.058000000000006935,-0.09800000000001319,58.0,2.385000000000005,21,30.0,0.4827586206896552,2,0,STAY_OUT
MAG,29,HARD,22,0 days 00:01:23.456000,,,11.0,Haas F1 Team,83.456,0,2024,Australia,58.0,83.48266666666667,-0.01099999999999568,-0.01099999999999568,0.047000000000011255,56.0,2.3740000000000094,22,29.0,0.5,2,0,STAY_OUT
MAG,30,HARD,23,0 days 00:01:23.407000,,,11.0,Haas F1 Team,83.407,0,2024,Australia,58.0,83.44333333333333,-0.049000000000006594,-0.049000000000006594,-0.038000000000010914,54.0,2.325000000000003,23,28.0,0.5172413793103449,2,0,PIT_SOON
MAG,31,HARD,24,0 days 00:01:23.216000,,,11.0,Haas F1 Team,83.216,0,2024,Australia,58.0,83.35966666666667,-0.1910000000000025,-0.1910000000000025,-0.1419999999999959,52.0,2.1340000000000003,24,27.0,0.5344827586206896,2,0,PIT_SOON
MAG,32,HARD,25,0 days 00:01:23.396000,,,11.0,Haas F1 Team,83.396,0,2024,Australia,58.0,83.33966666666666,0.18000000000000682,0.18000000000000682,0.3710000000000093,50.0,2.314000000000007,25,26.0,0.5517241379310345,2,1,PIT_SOON
MAG,33,HARD,26,0 days 00:01:37.802000,0 days 01:45:15.854000,,13.0,Haas F1 Team,97.802,1,2024,Australia,58.0,88.13799999999999,14.406000000000006,14.406000000000006,14.225999999999999,48.0,16.720000000000013,26,25.0,0.5689655172413793,2,1,PIT_NOW
